commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
b097d5a247f95fac180c3270cb1f613edfa46523,1293792285,0,0,5,5,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b09e9c9600a1581bb2aba355714d258696573c3c,1294185991,0,0,123,56,8,5,2,0.730968162,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19e411bc48ff5a9cec34adccfbc337ce472c01fa,1294362893,0,0,31,19,5,4,1,0.60366554,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61711e0378525247f7952c989ce8eeeb9e2b5bbd,1296584320,0,0,76,4,2,1,1,0.468995594,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c32e57999be09368b18f5a89315465e629ed4819,1298386503,1,0,434,492,15,8,1,0.780145658,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f0df07baac52379b122a9928200305dd9d2151f,1299254228,0,0,113,23,2,2,1,0.378958788,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75575b41c6598e4e7c60fd216f16fd805b997930,1299621158,0,0,119,52,3,2,2,0.65975776,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fea850245835f867aa4cc741b612445e56e64236,1300323134,0,0,29,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b936e28cd33ecfd6786fa0c6a05e9c192017531a,1300398206,0,0,554,260,8,3,1,0.84931449,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f835c01f41fdba5791190b9275775ae7fcfcafc6,1300494944,0,0,155,3,3,1,1,0.621861089,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4150caa10786e8312abc11666214a9c3243389,1301019437,0,0,15,0,2,2,1,0.918295834,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbf14e9b6cc337233ef95b03fd1c2fdba8ebf8a7,1301334428,0,0,51,6,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1754fb076486efbdb7c7263a023984e007db707,1301927534,0,0,23,0,3,3,2,0.323783798,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38b4cd9e68d7e1c262b08474b277573440ec3e87,1301948224,0,0,202,94,22,12,1,0.882141479,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c2da40549e882be716e1897fd81aef8f172e53,1302029226,1,0,116,24,3,2,1,0.539314061,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6923ec603288e1d46fdb80e874c8e71361442f5,1302378090,0,0,6,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f59f8e8fcbde6f0d8d4c19b00bfc5f4141287772,1302379052,0,0,1,1,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db1f6a3f2a8d85c82eb3530194e61276e7f54c6a,1303372477,0,0,27,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f339e73ae2fcd8019df368d392858bfa22e36ac,1303505468,0,0,3,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a0b2d5f4778802cf8d8bfef63f81d3dcc9eea1,1303747891,0,0,404,56,3,2,2,0.729555943,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7c25a19a9a2fdf89fc9ecd3992ded936923af18,1305296515,0,0,10,8,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e722ea7b912f189c0a3b9434e9a38d08095ad00,1305760402,1,0,493,326,19,4,1,0.829852372,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adf2ea5f1c76cc8bdbfbc11442512406cf6d9243,1305876734,0,0,31,1,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bb2d0085e1fb3ba22a408f405f4539aa07b226c,1305907147,0,0,41,11,2,2,1,0.456683632,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702e64fc525535e8ed5052bd6ec55d61ab7f0aee,1306183860,1,0,320,29,8,3,1,0.768930161,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f68b6354e28f840d4a07f633888751c782267662,1306376652,0,0,11,11,4,4,4,0.638806718,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d1274c4974c7231a00cd835aedb31b7a349e710,1306401939,0,0,32,2,3,3,3,0.790742732,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dfdcc8f5c19fcfd5321fd3b624b73a32f705394,1306420035,0,0,0,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab938bf376efe7a93b54e4ca595d3102d04b0080,1306462224,1,0,106,18,6,5,1,0.869589362,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402ccd6d7c68697a3feb454c42207251fb08a64c,1306462266,1,0,266,10,2,1,1,0.273954129,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799e92ec22172c147292ba3c4f4441e4a29cb2bf,1306540195,0,0,364,19,5,4,2,0.335397475,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7390c78054f839ac3340d771b9aae0109f5a98e,1307388891,0,0,29,29,4,2,1,0.640224275,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fca0b2156f1e7f3d007916ef18b2ed9fbc761df,1307390360,0,0,50,24,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2f9e4be5ca400b407fbb8aa11dd0888aad21aa1,1308347648,0,0,4,3,2,2,1,0.863120569,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23a4049477e69fa279179a00a31a79d88e5d4ed3,1308625011,0,0,705,41,6,4,2,0.651366935,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d454f7595763e5ae0acd498f3749bf55a72bfbd,1308627723,0,0,199,39,7,6,2,0.912915763,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742c21e4e79ce5a26975b31486ded3956a846c55,1308669944,0,0,34,25,4,2,1,0.733989903,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6aa9588620e41f67813b79517dc8c1353a13fee,1309271851,0,0,115,61,20,10,4,0.630434001,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772a2ce2b980859d440440acb539e6e4ee42a36d,1309370290,0,0,513,104,9,9,1,0.717970729,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb6aba61ef03032c31196bd58c68fa7b7d4c2769,1309530365,0,0,41,15,9,4,1,0.884461517,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53b0fb01a1d6cb301068fb494dacee203c805bd8,1309853845,0,0,245,51,4,3,1,0.872906478,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2de192bb4621601f75172378340be057b9673554,1311054931,0,0,45,10,2,2,2,0.929942935,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bf85d9151771aa4ca5c1201cadbb255db85643f,1311182791,0,0,18,21,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679bda79c32e61e1ee6c4f83d48d4cd5cd6fcf0c,1311626392,0,0,66,2,4,2,2,0.664865275,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4e9d7550c2eb29c5d8fed3af0b9112976d262de,1311713069,1,0,54,16,3,2,1,0.76069881,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225347561ad0086f7faa2a6a3381501df1c75d6c,1311790679,0,0,5,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4fe58efec5c5f4da2ad59d7923ff3343c645d46,1311872660,0,0,9,15,2,2,2,0.918295834,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7f0eb04236b15a026654346b47bc434886b9d97,1311977608,1,0,8,6,4,4,1,0.83224889,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fae488716207694a7dc185c1ceb34be40ecb351,1312297954,0,0,60,80,5,4,2,0.740022964,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c461229f83fc03064c074939b91f38b012fc528,1312538394,0,0,205,142,15,5,2,0.857748044,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a33e24311ee8844d2250b78d3c6caf15a3a4d75,1312651707,0,0,21,10,3,2,3,0.722554707,TRUE,3,338677,23,9,FALSE,4,178107,5,2,1,6,6,1,6,6,1,5,5,0.222222222,0.666666667,0.666666667
e3b8bafbb9f3b70e7086ef69adf4f78dc2faa4d3,1312718330,0,0,364,50,8,4,1,0.819394311,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c951c8b51500aa74e76ab249c45092046b6fa462,1312901881,0,0,45,2,2,2,1,0.550984443,TRUE,2,4526,10,3,FALSE,1,776228.5,1,2,5,10,10,5,10,10,5,8,8,0.6,0.9,0.9
c451de83b9e279745e47024a4d60677353a0052e,1313093733,0,0,9,5,1,1,1,0,TRUE,1,71963,7,2,FALSE,0,0,0,2,7,18,18,7,17,17,6,14,14,0.466666667,1,1
4d0e4622de32b9ea01d03e812d8f4bde0615ed81,1313093848,0,0,2,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c6641d47e9c1012b9fb3e53fe0da21ae3d42b7,1313175506,0,0,240,467,12,3,1,0.680916205,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f058d7c50b65c5485a27403e460643ca09a460e,1313262458,0,0,2,0,1,1,1,0,TRUE,1,164968,7,2,FALSE,0,0,0,2,7,17,17,7,17,17,7,15,15,0.470588235,0.941176471,0.941176471
02c5d589483abef3fb8ec65f983e5b43a9e41f71,1313511314,0,0,20,36,2,2,1,0.991703308,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608a6c3e719fffe9af6f8f7cc6d18824d0c28c36,1313790172,0,0,1,1,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ad42eea208a85619efe0096be8388526b5ffe3b,1314047859,0,0,203,148,15,10,1,0.734900255,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cd7dcca1ccac0347289d633ebd10567d6cba4c7,1314137184,0,0,98,85,3,3,1,0.47339082,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecbcc09ce5c337a84d8adf19f957529c4f76a075,1314271251,0,0,19,1,2,2,1,0.468995594,TRUE,1,27632,7,2,FALSE,1,588759,1,2,24,28,29,24,27,28,21,24,24,0.88,1,1
be6d6294f9878f2f5ce37b5532d5afb9c6b03142,1314397549,0,0,252,34,9,5,1,0.732601871,TRUE,7,1532066,31,12,FALSE,6,480656.3333,11,4,26,30,30,26,29,29,24,26,26,0.925925926,1,1
ccb5334c600de07f1c9aa2657dd29134fda29bc4,1314978585,0,0,27,1,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53f1aafc546b165cfdd74aa6620fe4c288a9359a,1315002538,0,0,19,19,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d503dd6de4f45f149dfa295fd3137f4944ed7f66,1315203052,1,0,51,2,5,3,1,0.795405268,TRUE,3,1737063,29,6,FALSE,0,0,0,2,2,2,3,2,2,3,1,2,2,0.5,0.75,0.75
71b7298788045d4832dd8ec44cba3785955aa847,1315322475,0,0,146,6,7,4,1,0.776878166,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c2f8b561390358cbd1c8dbfbc7e4d8370b2b84e,1315896311,0,0,27,44,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d503671714645115eef0345e9ed1dbb6ff2fb883,1316198611,1,0,3,0,1,1,1,0,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992049badd5d7809d61732a5d30290c562a7bf60,1316297199,1,0,18,0,2,1,1,0.964078765,FALSE,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42300518eab9982596a5eb774cf65a2d04e00395,1316721723,1,0,241,0,4,3,1,0.575444527,TRUE,5,345918,30,12,FALSE,8,193344,17,1,0,35,35,0,34,34,0,26,26,0.022727273,0.613636364,0.613636364
0a56ae6fa27ee08a0cb237c7872dc872ae9cc766,1316933183,0,0,14,7,1,1,1,0,TRUE,1,1503663,7,3,FALSE,0,0,0,3,1,16,16,1,16,16,1,2,2,0.5,0.75,0.75
7c4d93502697c03d244a57f47cc90a8db6408df1,1317304906,0,0,557,541,9,6,1,0.53985361,TRUE,1,183537,11,2,FALSE,11,104641.3333,19,3,64,83,83,63,82,82,35,52,52,0.679245283,1,1
17ae2d2662ca9af6eee0cf96fe48d3951593dc6b,1317730360,0,0,6,2,2,2,1,0.811278124,TRUE,1,3470219,7,5,FALSE,6,424303,6,6,25,36,36,25,36,36,14,23,23,0.220588235,0.352941176,0.352941176
a7c0632600cc874b72c7e60efb7e16d6c8a2e733,1317893208,0,0,280,1,8,6,1,0.755777621,TRUE,5,8497599,30,21,FALSE,7,267015,7,1,0,11,11,0,11,11,0,11,11,0.014285714,0.171428571,0.171428571
53db059772d8c89facd17970fc967ef2fa1866c5,1318268662,1,0,79,113,5,2,1,0.605694284,TRUE,3,95521,14,6,FALSE,9,1321128,12,2,52,79,97,52,78,96,47,39,54,0.872727273,0.727272727,1
7cca5a8ff7f559da60c03405f69f78a42c763b61,1319221091,1,0,18,0,3,1,1,0.707974906,TRUE,3,2320925,10,4,FALSE,1,621841.6667,1,4,49,66,76,49,66,76,36,45,55,0.333333333,0.414414414,0.504504505
39c855743423175beca6955ed30c15b9c40f9129,1319227832,0,0,1404,781,19,10,3,0.752246215,TRUE,3,163989,15,7,FALSE,12,198369.5,25,3,62,127,145,62,126,144,54,47,62,0.859375,0.75,0.984375
ce2b509c0b50ce882d43737f56245b4145c37064,1319577946,0,0,6,9,3,1,1,1,TRUE,1,-53535467,5,2,FALSE,2,7210163.333,2,2,4,21,21,4,21,21,2,11,11,0.25,1,1
258aa1356ca0e3e6de0b1cdd54b3736e592d3995,1319596902,0,0,22,8,3,2,1,0.571361948,TRUE,2,2309346,8,4,FALSE,10,2372,26,3,129,116,162,128,116,161,45,57,63,0.71875,0.90625,1
46cf865831fdb50a1da0044ca83cc4f0de8876e4,1319637882,0,0,128,283,2,2,1,0.07901359,TRUE,2,6204,9,4,FALSE,9,63862.5,16,3,10,128,135,10,127,134,8,68,73,0.075,0.575,0.616666667
3c3fbaf552948d07c80a5f22aada5f046c3be67b,1319723598,0,0,158,97,12,4,1,0.823371165,TRUE,3,36601,14,6,FALSE,9,200374,12,2,13,122,131,13,121,130,11,67,74,0.094488189,0.535433071,0.590551181
5e6fb33b22c868e8ce2638198c27f3e3a099318a,1319813929,0,0,124,13,7,4,1,0.835539629,TRUE,3,870440,12,5,FALSE,9,798828.7143,23,2,0,132,132,0,131,131,0,49,49,0.015384615,0.769230769,0.769230769
bfefe6317fde87f8ca7a4d28bed11d99f7029186,1319934008,1,0,345,5,4,2,1,0.555831415,TRUE,8,3918944,34,26,FALSE,0,0,0,4,0,81,81,0,81,81,0,45,45,0.007407407,0.340740741,0.340740741
4cda8f70686da409eaec962abc9138607686eed7,1320174645,0,0,8,0,2,2,1,0,TRUE,3,175425,21,9,FALSE,12,412497,12,2,132,52,150,131,52,149,74,39,92,0.524475524,0.27972028,0.65034965
bc7aeb4a0a1295f90f7ea8824a1c8bf5313fafb7,1320250696,0,0,18,5,2,1,1,0.426228657,TRUE,2,1729226,17,7,FALSE,6,1022864,8,4,86,184,193,86,183,192,28,70,70,0.408450704,1,1
add97aa9f3a76e5c0e2316c4afaa43324e1aab6f,1320764476,0,0,10,2,2,1,1,0.811278124,TRUE,4,4843175,21,14,FALSE,4,3055353,3,2,1,99,99,1,99,99,1,64,64,0.02739726,0.890410959,0.890410959
574166045c6d4b7d8f5e2afeaa6d13aabf03bdb0,1320963328,0,0,40,8,4,4,1,0.933278004,TRUE,3,84880,11,6,FALSE,17,453424.5,40,1,178,31,198,177,31,197,109,31,129,0.533980583,0.155339806,0.631067961
4201b019312aeae237d3a1175f501cbc0c235e3c,1320981660,0,0,24,8,4,4,1,0.981015512,TRUE,5,333601,15,6,FALSE,18,7038.5,48,1,185,35,205,184,35,204,116,35,136,0.549295775,0.169014085,0.643192488
d2db9790dd1c2f7a955236e01e37b579a2c87321,1320985252,0,0,32,9,3,3,1,0.982357508,TRUE,4,403539,15,8,FALSE,18,1956.666667,50,3,187,81,234,186,81,233,118,58,153,0.553488372,0.274418605,0.71627907
658d0bc153c15c931bee6418c2c51f48f1f46411,1321016551,0,0,47,11,2,2,1,0.992266639,TRUE,4,629215,12,6,FALSE,15,97463,21,2,1,196,197,1,195,196,1,124,125,0.00921659,0.576036866,0.580645161
f394327f3869b8b820f1fdd345c7e6073dd82820,1321036771,0,0,7,0,1,1,1,0,TRUE,1,941463,3,2,FALSE,3,2737,5,3,98,135,156,98,135,156,27,75,78,0.311111111,0.844444444,0.877777778
d105e954a82030cac21a1e5461ae8f507af54758,1321296862,0,0,169,55,8,6,1,0.547744149,TRUE,1,122495,4,2,FALSE,9,360440,28,2,84,99,148,84,99,148,74,39,81,0.824175824,0.43956044,0.901098901
e56cb998c578ff1b6b0ba47d3f693c871db6c7fa,1321341096,0,0,17,8,5,1,1,0.778384059,TRUE,1,32874,3,2,FALSE,7,4616554.6,10,2,45,122,143,45,122,143,15,76,79,0.172043011,0.827956989,0.860215054
1ab63ff5c97cfcbcebd993b57e209c0dd17c2ee8,1321375750,0,0,178,214,15,8,1,0.880770102,TRUE,4,1294613,19,9,FALSE,14,170263.6,53,2,87,231,259,87,230,258,77,72,93,0.829787234,0.776595745,1
a46e2a6e00ab96a70b6cc4c429200f304606cbed,1321654721,0,0,5,3,1,1,1,0,TRUE,2,3116,7,3,FALSE,1,347847,1,2,25,246,251,24,245,250,1,0,1,0.153846154,0.076923077,0.153846154
8230533824fd170498e51b43dd2f20e6af410c53,1322528447,1,0,3,11,3,3,1,0.903213977,TRUE,1,1960580,6,4,FALSE,23,378279,38,7,99,301,304,99,300,303,66,206,209,0.238434164,0.736654804,0.747330961
98b1ef337ee63f239829b44aec4d05cea99f98ad,1323100578,0,0,74,18,2,2,1,0.991460601,TRUE,2,3162828,10,6,FALSE,7,609500,14,3,105,239,239,105,239,239,21,92,92,0.215686275,0.911764706,0.911764706
c827316cd3be96c5bf70b4fbba78e46f038b8a7d,1323350391,0,0,246,7,3,2,1,0.393348223,TRUE,7,2805415,29,18,FALSE,7,2066463.333,9,3,187,254,254,187,254,254,88,93,93,0.86407767,0.912621359,0.912621359
6b6633521c57422dfcdd1c0fbd8004c01bbe99cc,1323714873,1,0,38,9,9,5,1,0.949802313,TRUE,3,142098,8,4,FALSE,38,221824.1111,129,2,21,120,141,21,120,141,0,101,101,0.002849003,0.290598291,0.290598291
0d71f29583c68c2488d5917f3fdaa7b7011186a1,1323809857,1,0,273,42,8,7,1,0.742217561,TRUE,8,166124,25,12,FALSE,32,72090.75,113,2,34,140,162,34,139,161,33,135,156,0.094972067,0.379888268,0.438547486
274fd4945546b60be94acb5c7836b362623bd244,1323950363,0,0,26,13,1,1,1,0,TRUE,2,26809,6,4,FALSE,1,3283092,1,2,10,122,127,10,122,127,10,114,119,0.029569892,0.309139785,0.322580645
e893b248a2f541eb8409c552b17b43c67430d117,1324404235,0,0,103,9,5,2,1,0.422377267,TRUE,6,2591675,32,26,FALSE,11,1530525.6,36,1,3,109,111,3,109,111,3,88,90,0.036363636,0.809090909,0.827272727
47c4c49baaa08c83c29f695ed85e626b381b0a7e,1324419853,0,0,34,8,2,2,1,0.749595257,TRUE,1,719,3,2,FALSE,1,4919288,1,2,261,169,364,260,169,363,180,116,259,0.4525,0.2925,0.65
500da76ab281adc227eb0431ba8e286ca9d2d590,1324499847,0,0,60,9,6,4,1,0.63773827,TRUE,2,2447,5,3,FALSE,12,63843.33333,18,2,268,154,367,267,154,366,186,138,273,0.457212714,0.339853301,0.66992665
01e6f7575a3c75bd73e297f3d9d003292e0a0e1e,1325731341,0,0,287,0,5,3,1,0.672218216,TRUE,8,13374337,44,19,FALSE,20,451825,33,2,94,356,410,94,355,409,94,254,308,0.204301075,0.548387097,0.664516129
3141ca776267d11a71c0144a0d92651ac8d8ba9e,1326093717,1,0,485,0,7,5,1,0.565644367,TRUE,11,2158764,53,23,FALSE,48,150185.7143,120,3,0,272,272,0,272,272,0,158,158,0.002096436,0.333333333,0.333333333
0db2cfadf5da692aa6f02abd20018f4aa3d49d2a,1326248066,0,0,20,0,2,2,1,0.721928095,TRUE,4,1102039,20,7,TRUE,13,12284,37,1,128,128,128,128,128,128,102,102,102,0.817460317,0.817460317,0.817460317
be96c433902da7782df1f1e471fc1c0e48bc609d,1326316187,0,0,831,230,5,2,1,0.846845486,TRUE,8,1126948,52,25,FALSE,9,349733.6,11,1,14,108,119,14,108,119,8,108,113,0.018108652,0.219315895,0.229376258
6fd005465e70f3ac1c1581b10b4e01d041f50f23,1326725742,0,0,108,37,7,5,1,0.785615032,TRUE,3,17427,9,5,FALSE,8,871593.7143,20,2,2,283,283,2,283,283,2,119,119,0.022556391,0.902255639,0.902255639
f84a08528a5a604dbbff7e4ae0bdcd0e4e3fc19d,1326825953,1,0,468,3,5,5,1,0.535366882,TRUE,7,778135,16,6,FALSE,30,101598.4,122,2,4,419,420,4,418,419,4,327,328,0.009057971,0.594202899,0.596014493
3956c546fb725a13784f6e1441a74be1680abd9d,1326842475,0,0,89,13,9,3,1,0.901298154,TRUE,3,23627,10,5,FALSE,19,1002490.889,64,2,4,408,408,4,407,407,4,129,129,0.037037037,0.962962963,0.962962963
65f3ebe8f4661d45f2c65d0c9e1722b3cddbc63d,1326927165,1,0,13,8,4,2,1,0.978033486,TRUE,2,59806,8,3,FALSE,18,8073,42,2,11,431,432,11,430,431,11,337,338,0.021164021,0.596119929,0.597883598
